age,checking_account_A11,checking_account_A12,checking_account_A13,checking_account_A14,credit_amount,credit_history_A30,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,duration,employment_since_A71,employment_since_A72,employment_since_A73,employment_since_A74,employment_since_A75,existing_credits,foreign_worker_A201,foreign_worker_A202,housing_A151,housing_A152,housing_A153,installment_rate,job_A171,job_A172,job_A173,job_A174,liable_people,other_debtors_A101,other_debtors_A102,other_debtors_A103,other_installment_plans_A141,other_installment_plans_A142,other_installment_plans_A143,property_A121,property_A122,property_A123,property_A124,purpose_A40,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,residence_since,savings_account_A61,savings_account_A62,savings_account_A63,savings_account_A64,savings_account_A65,telephone_A191,telephone_A192
27,True,False,False,False,3643,False,False,False,True,False,15,False,False,False,False,True,2,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
28,False,True,False,False,6260,False,False,True,False,False,18,False,False,False,True,False,1,True,False,True,False,False,3,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
30,False,False,False,True,960,False,False,False,True,False,15,False,False,False,True,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,False,False,False,True,False,True,False
28,False,False,False,True,3595,False,False,True,False,False,36,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
54,False,False,False,True,1597,False,False,False,False,True,24,False,False,False,False,True,2,True,False,False,False,True,4,False,False,True,False,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,True,False,False,False,False,True,False
24,True,False,False,False,652,False,False,True,False,False,12,False,False,False,False,True,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
36,False,True,False,False,1913,False,False,True,False,False,18,False,True,False,False,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3,False,False,False,True,False,False,True
46,True,False,False,False,2348,False,False,False,False,True,36,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,False,True
38,False,False,False,True,1495,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,True,False,4,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
27,False,True,False,False,2326,False,False,False,False,True,15,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,4,False,False,True,False,False,True,False
34,False,False,False,True,1525,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,2,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,False,False,False,True,False,False,True
24,True,False,False,False,1747,False,False,True,False,False,24,False,True,False,False,False,1,False,True,False,True,False,4,False,True,False,False,1,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
25,True,False,False,False,2136,False,False,True,False,False,9,False,False,True,False,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
36,False,False,False,True,3079,False,False,True,False,False,36,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,False,False,False,False,True,True,False
23,False,False,False,True,2288,False,False,False,False,True,21,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
47,False,False,False,True,1984,False,False,True,False,False,18,False,False,True,False,False,2,True,False,False,False,True,4,False,False,True,False,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
43,False,False,False,True,1516,False,False,False,False,True,24,False,False,True,False,False,2,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,True,False
28,True,False,False,False,654,False,False,True,False,False,9,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
20,True,False,False,False,674,False,False,True,False,False,12,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,True,False,False,False,True,False
42,False,False,False,True,2292,False,False,False,False,True,12,True,False,False,False,False,2,True,False,False,True,False,4,False,False,False,True,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
26,False,True,False,False,625,False,False,True,False,False,12,False,True,False,False,False,1,True,False,False,True,False,4,False,True,False,False,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
48,False,False,False,True,2134,False,False,False,False,True,9,False,False,True,False,False,3,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
24,False,True,False,False,5743,False,False,False,False,True,24,False,True,False,False,False,2,True,False,False,False,True,2,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,4,True,False,False,False,False,False,True
22,True,False,False,False,3973,False,False,True,False,False,14,True,False,False,False,False,1,True,False,False,False,True,1,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
36,False,False,True,False,1275,False,False,False,False,True,24,False,False,True,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,4,False,False,False,True,False,False,True
45,False,False,True,False,3049,False,False,True,False,False,18,False,True,False,False,False,1,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
43,False,False,False,True,1935,False,False,False,False,True,12,False,False,False,False,True,3,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
56,False,False,False,True,618,False,False,False,False,True,12,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
29,False,False,False,True,2171,False,False,True,False,False,12,False,True,False,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
30,False,True,False,False,5866,False,False,True,False,False,18,False,False,True,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,False,True,False,False,False,False,True
60,False,True,False,False,14782,False,True,False,False,False,60,False,False,False,False,True,2,True,False,False,False,True,3,False,False,False,True,1,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,4,False,True,False,False,False,False,True
31,True,False,False,False,6350,False,False,True,False,False,30,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,False,False,False,False,True,True,False
30,False,False,False,True,2333,False,False,True,False,False,30,False,False,False,False,True,1,True,False,False,True,False,4,False,False,False,True,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,True,False,False,True,False
24,True,False,False,False,6187,False,False,False,False,True,30,False,False,False,True,False,2,True,False,True,False,False,1,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,False,True,False,False,False,True,False
64,False,True,False,False,753,False,False,True,False,False,6,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False
23,True,False,False,False,976,False,False,True,False,False,18,False,True,False,False,False,1,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
38,False,False,True,False,947,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,False,True,4,False,False,True,False,2,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
61,False,False,False,True,2012,False,False,False,False,True,12,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2,False,False,False,False,True,True,False
27,False,False,False,True,802,False,False,False,True,False,14,False,False,True,False,False,2,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
27,False,False,False,True,3850,False,False,False,False,True,18,False,False,False,True,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
48,True,False,False,False,1082,True,False,False,False,False,12,False,False,True,False,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
46,True,False,False,False,6331,False,False,False,False,True,48,False,False,False,False,True,2,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
22,False,True,False,False,1331,False,False,True,False,False,12,False,True,False,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
25,False,False,False,True,2238,False,False,False,False,True,18,False,False,True,False,False,2,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
27,False,True,False,False,1295,False,False,False,False,True,18,False,True,False,False,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
40,False,False,False,True,2675,False,False,True,False,False,22,False,False,False,False,True,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,True,False,False,True,False
37,False,True,False,False,2118,False,False,True,False,False,9,False,False,True,False,False,1,True,False,False,True,False,2,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
42,False,False,False,True,1346,False,False,True,False,False,6,False,False,False,False,True,1,True,False,False,False,True,2,False,False,True,False,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,False,True,False,False,False,False,True
24,False,False,True,False,5848,False,False,True,False,False,36,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
33,False,False,False,True,1927,False,False,False,False,True,24,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2,False,False,False,False,True,False,True
57,True,False,False,False,3622,False,False,True,False,False,30,False,False,False,False,True,2,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,False,False,False,True,False,False,True
46,False,False,False,True,3594,False,False,False,True,False,15,False,True,False,False,False,2,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
23,False,True,False,False,1246,False,False,True,False,False,24,False,True,False,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
31,True,False,False,False,4817,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,True,False,2,False,False,True,False,1,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,False,True
25,False,True,False,False,2991,False,False,True,False,False,30,False,False,False,False,True,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,True,False
26,False,True,False,False,1201,False,False,True,False,False,24,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
25,True,False,False,False,2473,False,False,True,False,False,18,True,False,False,False,False,1,True,False,False,True,False,4,True,False,False,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
29,False,False,True,False,1494,False,False,True,False,False,4,False,True,False,False,False,1,False,True,False,True,False,1,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
41,False,True,False,False,2503,False,False,False,True,False,30,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,False,False,True,False
37,False,False,False,True,7409,False,False,True,False,False,36,False,False,False,False,True,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2,False,False,False,False,True,True,False
31,False,False,True,False,3148,False,False,False,False,True,24,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,True,False,True
37,False,False,False,True,12749,False,False,False,True,False,48,False,False,False,True,False,1,True,False,False,True,False,4,False,False,False,True,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,True
31,False,True,False,False,9857,False,False,False,True,False,36,False,False,False,True,False,2,True,False,False,True,False,1,False,True,False,False,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,3,False,True,False,False,False,False,True
32,False,True,False,False,1301,False,False,True,False,False,18,False,False,False,False,True,1,True,False,False,True,False,4,False,True,False,False,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
21,True,False,False,False,902,False,False,True,False,False,12,False,False,False,True,False,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,4,True,False,False,False,False,True,False
23,True,False,False,False,900,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
28,False,False,False,True,2169,False,False,False,True,False,18,False,False,True,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
22,True,False,False,False,1858,False,False,True,False,False,12,False,True,False,False,False,1,True,False,True,False,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1,True,False,False,False,False,True,False
47,False,False,False,True,2538,False,False,False,True,False,24,False,False,False,False,True,2,True,False,False,True,False,4,False,True,False,False,2,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4,True,False,False,False,False,True,False
24,True,False,False,False,3763,False,False,True,False,False,21,False,False,False,True,False,1,False,True,False,True,False,2,False,True,False,False,1,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
40,True,False,False,False,701,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
27,False,False,False,True,2463,False,False,False,False,True,24,False,False,False,True,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,3,False,True,False,False,False,False,True
33,False,False,False,True,4844,False,False,True,False,False,48,True,False,False,False,False,1,True,False,True,False,False,3,False,False,False,True,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
22,False,True,False,False,1670,False,False,True,False,False,9,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,False,True
30,False,True,False,False,4455,False,False,False,True,False,36,False,False,True,False,False,2,True,False,False,True,False,2,False,False,False,True,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
23,False,False,False,True,7127,False,False,False,False,True,36,False,True,False,False,False,2,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
44,True,False,False,False,1478,False,False,False,False,True,15,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,2,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,False,True
47,False,False,True,False,1377,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,False,True,False,False,False,False,True
40,True,False,False,False,1647,False,True,False,False,False,21,False,False,True,False,False,2,True,False,False,True,False,4,False,True,False,False,2,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
34,False,False,False,True,1743,False,False,False,True,False,6,False,False,True,False,False,2,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2,False,True,False,False,False,True,False
48,True,False,False,False,1288,False,False,False,False,True,9,False,False,False,False,True,2,False,True,False,True,False,3,False,False,True,False,2,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,False,True,False,False,False,True,False
29,True,False,False,False,915,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
36,False,False,False,True,846,False,False,False,True,False,7,False,False,False,False,True,1,True,False,False,False,True,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,4,False,False,False,False,True,True,False
47,False,False,False,True,1316,False,False,False,False,True,15,False,False,True,False,False,2,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,True,False,False,True,False
34,True,False,False,False,3965,False,False,True,False,False,42,False,True,False,False,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False
27,True,False,False,False,1657,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
28,False,False,False,True,3343,False,False,False,False,True,15,False,False,True,False,False,1,True,False,False,False,True,4,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,False,True
24,True,False,False,False,1228,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
36,False,False,False,True,1278,False,False,True,False,False,24,False,False,False,False,True,1,True,False,False,True,False,4,False,False,False,True,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,True
57,False,False,True,False,1258,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,3,False,True,False,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,False,False,True,False,False,True,False
52,False,False,False,True,936,False,False,False,False,True,9,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,2,False,False,True,False,False,False,True
36,False,False,False,True,1028,False,False,False,False,True,18,False,False,True,False,False,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
30,True,False,False,False,1823,False,False,True,False,False,24,True,False,False,False,False,1,True,False,False,True,False,4,False,False,False,True,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,True,False
29,False,False,True,False,683,False,False,False,True,False,6,False,True,False,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,True,False
24,True,False,False,False,9271,False,False,True,False,False,36,False,False,False,True,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,False,True
27,False,False,False,True,6314,False,False,False,False,True,24,True,False,False,False,False,2,True,False,False,True,False,4,False,False,False,True,1,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2,True,False,False,False,False,False,True
38,False,False,False,True,1240,False,False,False,False,True,12,False,False,False,False,True,2,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,True,False,True
45,True,False,False,False,339,False,True,False,False,False,12,False,False,False,False,True,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,True,False,False,False,False,True,False
26,True,False,False,False,2812,False,False,True,False,False,24,False,False,False,False,True,1,True,False,True,False,False,2,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,4,False,False,False,False,True,True,False
34,False,True,False,False,5800,False,False,False,False,True,36,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,4,True,False,False,False,False,False,True
27,False,True,False,False,7418,False,False,False,True,False,60,False,False,True,False,False,1,True,False,False,True,False,1,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,False,True,True,False
29,False,False,False,True,3556,False,False,True,False,False,15,False,False,True,False,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,2,False,False,False,False,True,True,False
24,True,False,False,False,3021,False,False,True,False,False,24,False,False,True,False,False,1,True,False,True,False,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
29,False,True,False,False,11328,False,False,True,False,False,24,False,False,True,False,False,2,True,False,False,True,False,2,False,False,False,True,1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3,True,False,False,False,False,False,True
27,True,False,False,False,3552,False,True,False,False,False,24,False,False,False,True,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,True,False,False,False,False,True,False
46,False,False,False,True,730,False,False,False,False,True,7,False,False,False,False,True,2,True,False,True,False,False,4,False,True,False,False,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,False,True,False,True
25,False,False,True,False,2327,False,False,True,False,False,15,False,True,False,False,False,1,True,False,False,True,False,2,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,True,False,False,False,False,True,False
43,False,True,False,False,4057,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,True,False,3,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3,True,False,False,False,False,False,True
27,True,False,False,False,1168,False,False,True,False,False,12,False,False,True,False,False,1,True,False,False,True,False,4,False,True,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3,True,False,False,False,False,True,False
36,True,False,False,False,3905,False,False,False,False,True,11,False,False,True,False,False,2,True,False,True,False,False,2,False,False,True,False,2,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2,True,False,False,False,False,True,False
40,False,False,False,True,4623,False,False,True,False,False,15,False,False,True,False,False,1,True,False,False,True,False,3,False,False,False,True,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,2,False,True,False,False,False,False,True
28,False,False,False,True,2284,False,False,True,False,False,24,False,False,False,True,False,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,2,True,False,False,False,False,False,True
20,True,False,False,False,2996,False,False,True,False,False,24,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,4,False,False,False,False,True,True,False
36,False,True,False,False,2337,False,False,False,False,True,36,False,False,False,False,True,1,True,False,False,True,False,4,False,False,True,False,1,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,4,True,False,False,False,False,True,False
26,False,True,False,False,1778,True,False,False,False,False,15,False,True,False,False,False,2,True,False,True,False,False,2,True,False,False,False,1,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,True,False,False,False,False,True,False
44,False,True,False,False,6204,False,False,False,True,False,18,False,False,True,False,False,1,True,False,False,True,False,2,False,True,False,False,2,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,4,True,False,False,False,False,False,True
28,True,False,False,False,5371,False,False,False,False,True,36,False,False,True,False,False,2,True,False,False,True,False,3,False,False,True,False,1,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2,True,False,False,False,False,True,False
25,False,True,False,False,14421,True,False,False,False,False,48,False,False,True,False,False,1,True,False,False,True,False,2,False,False,True,False,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,2,True,False,False,False,False,False,True
